state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff,lat,lng,population
Nebraska,31175,Valley County,1901,412,2344,1489,0.811006826,0.175767918,0.635238908,41.5673,-98.9819,4206
Nebraska,31177,Washington County,8583,3554,12467,5029,0.688457528,0.285072592,0.403384936,41.5311,-96.222,20361
Nebraska,31179,Wayne County,3055,1022,4218,2033,0.724276908,0.242294927,0.481981982,42.2093,-97.1193,9332
Nebraska,31181,Webster County,1511,335,1876,1176,0.8054371,0.178571429,0.626865672,40.1764,-98.5,3537
Nebraska,31183,Wheeler County,438,59,503,379,0.870775348,0.117296223,0.753479125,41.9148,-98.5282,783
Nebraska,31185,York County,5337,1630,7161,3707,0.745286971,0.227621841,0.517665131,40.8727,-97.5971,13745
Nevada,32001,Churchill County,9372,3051,12890,6321,0.727075252,0.236695112,0.49038014,39.5809,-118.3358,24259
Nevada,32003,Clark County,430930,521852,972510,-90922,0.443111125,0.536603223,-0.093492098,36.2152,-115.0135,2182004
Nevada,32005,Douglas County,21630,11571,34125,10059,0.633846154,0.339076923,0.294769231,38.9122,-119.6164,48132
Nevada,32007,Elko County,16741,4557,21967,12184,0.762097692,0.207447535,0.554650157,41.1458,-115.3577,52297
Nevada,32009,Esmeralda County,400,74,487,326,0.821355236,0.151950719,0.669404517,37.7847,-117.6323,969
Nevada,32011,Eureka County,895,105,1017,790,0.880039331,0.103244838,0.776794494,39.9839,-116.2686,1859
Nevada,32013,Humboldt County,5877,1689,7771,4188,0.756273324,0.217346545,0.538926779,41.4068,-118.112,16828
Nevada,32015,Lander County,2198,496,2765,1702,0.794936709,0.179385172,0.615551537,39.9337,-117.038,5643
Nevada,32017,Lincoln County,2067,330,2446,1737,0.845053148,0.134914146,0.710139002,37.6433,-114.8775,5180
Nevada,32019,Lyon County,20914,8473,30238,12441,0.691646273,0.280210331,0.411435942,39.0203,-119.1891,54380
Nevada,32021,Mineral County,1423,829,2335,594,0.609421842,0.35503212,0.254389722,38.5388,-118.4351,4460
Nevada,32023,Nye County,17528,7288,25378,10240,0.690676964,0.287177871,0.403499094,38.0423,-116.4719,44380
Nevada,32027,Pershing County,1731,547,2320,1184,0.74612069,0.235775862,0.510344828,40.4404,-118.4044,6615
Nevada,32029,Storey County,1908,902,2877,1006,0.663190824,0.313521029,0.349669795,39.4469,-119.5293,3988
Nevada,32031,Washoe County,116760,128128,252142,-11368,0.463072396,0.508158101,-0.045085706,40.6657,-119.6643,456936
Nevada,32033,White Pine County,3403,859,4369,2544,0.778896773,0.196612497,0.582284276,39.4421,-114.9016,9679
Nevada,32510,Carson City,16113,12735,29739,3378,0.54181378,0.428225562,0.113588217,39.1512,-119.7474,54773
New Hampshire,33001,Belknap County,20899,16894,38453,4005,0.543494656,0.439341534,0.104153122,43.5179,-71.4227,60887
New Hampshire,33003,Carroll County,16150,16649,33272,-499,0.485393123,0.500390719,-0.014997596,43.8738,-71.2031,48138
New Hampshire,33005,Cheshire County,17892,25506,44206,-7614,0.404741438,0.5769805,-0.172239063,42.9194,-72.2512,76042
New Hampshire,33007,Coos County,8617,7640,16528,977,0.521357696,0.462245886,0.05911181,44.6896,-71.3056,31741
New Hampshire,33009,Grafton County,19905,33180,53989,-13275,0.368686214,0.614569635,-0.245883421,43.9406,-71.8208,89777
New Hampshire,33011,Hillsborough County,104625,122344,231040,-17719,0.452843663,0.529536011,-0.076692348,42.9153,-71.7161,413035
New Hampshire,33013,Merrimack County,39711,48533,89887,-8822,0.441788023,0.539933472,-0.098145449,43.2975,-71.6802,149917
New Hampshire,33015,Rockingham County,95858,100064,198943,-4206,0.481836506,0.50297824,-0.021141734,42.9876,-71.1254,306359
New Hampshire,33017,Strafford County,30489,41721,73729,-11232,0.41352792,0.565869604,-0.152341684,43.297,-71.0289,129124
New Hampshire,33019,Sullivan County,11508,12390,24383,-882,0.471968175,0.508140918,-0.036172743,43.3614,-72.2222,43104
New Jersey,34001,Atlantic County,64438,73808,140441,-9370,0.458826126,0.525544535,-0.066718408,39.4777,-74.661,266105
New Jersey,34003,Bergen County,204417,285967,497460,-81550,0.410921481,0.57485426,-0.163932779,40.9596,-74.0742,930390
New Jersey,34005,Burlington County,103345,154595,262650,-51250,0.393470398,0.588596992,-0.195126594,39.8777,-74.6681,445702
New Jersey,34007,Camden County,86207,175065,265599,-88858,0.32457577,0.659132753,-0.334556983,39.8035,-74.9597,506738
New Jersey,34009,Cape May County,33158,23941,57933,9217,0.572350819,0.413253241,0.159097578,39.149,-74.8002,93086
New Jersey,34011,Cumberland County,28952,32742,62575,-3790,0.462676788,0.523244107,-0.060567319,39.3738,-75.1108,151906
New Jersey,34013,Essex County,75475,266820,345311,-191345,0.218571085,0.772694759,-0.554123674,40.7872,-74.247,795404
New Jersey,34015,Gloucester County,83340,86702,173453,-3362,0.480475979,0.499858751,-0.019382772,39.7173,-75.1414,291165
New Jersey,34017,Hudson County,65698,181452,250458,-115754,0.262311445,0.724480751,-0.462169306,40.7351,-74.0777,670046
New Jersey,34019,Hunterdon County,43153,39457,84673,3696,0.509642979,0.465992701,0.043650278,40.5673,-74.9122,124823
New Jersey,34021,Mercer County,51641,122532,177223,-70891,0.291389944,0.6914001,-0.400010157,40.2834,-74.7018,367922
New Jersey,34023,Middlesex County,143467,226250,375692,-82783,0.381873982,0.602222033,-0.220348051,40.4391,-74.4117,825920
New Jersey,34025,Monmouth County,191808,181291,378390,10517,0.506905574,0.479111499,0.027794075,40.2603,-74.2213,621659
New Jersey,34027,Morris County,141134,153881,300917,-12747,0.46901305,0.511373568,-0.042360518,40.862,-74.5445,493379
New Jersey,34029,Ocean County,217740,119456,342746,98284,0.635280937,0.348526314,0.286754623,39.8855,-74.2813,596415
New Jersey,34031,Passaic County,92009,129097,224330,-37088,0.410150225,0.57547809,-0.165327865,41.0344,-74.3008,503637
New Jersey,34033,Salem County,18827,14479,34042,4348,0.553052112,0.425327537,0.127724576,39.5876,-75.3491,62990
New Jersey,34035,Somerset County,71996,111173,186891,-39177,0.385229893,0.594854755,-0.209624862,40.5635,-74.6163,329838
New Jersey,34037,Sussex County,51698,34481,88352,17217,0.585136726,0.390268472,0.194868254,41.1393,-74.6909,141483
New Jersey,34039,Union County,80002,170245,254041,-90243,0.314917671,0.670147732,-0.355230061,40.66,-74.3085,554033
New Jersey,34041,Warren County,34769,24901,61057,9868,0.569451496,0.407832026,0.16161947,40.8572,-74.9973,105862
New Mexico,35001,Bernalillo County,116135,193757,317590,-77622,0.365675871,0.61008533,-0.244409459,35.0513,-106.6701,677858
New Mexico,35003,Catron County,1698,595,2326,1103,0.730008598,0.255803955,0.474204643,33.9152,-108.4046,3526
New Mexico,35005,Chaves County,15656,6381,22443,9275,0.697589449,0.284320278,0.413269171,33.3633,-104.4669,65144
New Mexico,35006,Cibola County,3975,4745,8903,-770,0.446478715,0.532966416,-0.086487701,34.9125,-107.9997,26891
New Mexico,35007,Colfax County,3271,2611,6016,660,0.543716755,0.434009309,0.109707447,36.6061,-104.6468,12168
New Mexico,35009,Curry County,10444,4307,15101,6137,0.691609827,0.2852129,0.406396927,34.5742,-103.347,49732
New Mexico,35011,De Baca County,656,231,901,425,0.728079911,0.256381798,0.471698113,34.3425,-104.412,2040
New Mexico,35013,Doña Ana County,32802,47957,82641,-15155,0.396921625,0.580305175,-0.183383551,32.3526,-106.8328,216069
New Mexico,35015,Eddy County,17454,5424,23222,12030,0.751614848,0.233571613,0.518043235,32.4715,-104.3043,57732
New Mexico,35017,Grant County,6553,7590,14435,-1037,0.453966055,0.525805334,-0.07183928,32.7389,-108.3824,27669
New Mexico,35019,Guadalupe County,917,1234,2189,-317,0.418912746,0.56372773,-0.144814984,34.8633,-104.7907,4353
New Mexico,35021,Harding County,319,179,505,140,0.631683168,0.354455446,0.277227723,35.8579,-103.8203,441
New Mexico,35023,Hidalgo County,1120,823,1974,297,0.567375887,0.416919959,0.150455927,31.914,-108.7148,4297
New Mexico,35025,Lea County,16531,4061,20918,12470,0.790276317,0.194139019,0.596137298,32.7921,-103.4125,70277
New Mexico,35027,Lincoln County,6942,3194,10306,3748,0.673588201,0.309916553,0.363671648,33.7453,-105.4593,19461
New Mexico,35028,Los Alamos County,4278,7554,12293,-3276,0.348002928,0.614496055,-0.266493126,35.8694,-106.3074,18625
New Mexico,35029,Luna County,4408,3563,8103,845,0.543996051,0.439713686,0.104282365,32.1822,-107.7498,24083
New Mexico,35031,McKinley County,7801,18029,26486,-10228,0.294532961,0.680699237,-0.386166277,35.5807,-108.2618,72438
New Mexico,35033,Mora County,903,1745,2686,-842,0.33618764,0.649664929,-0.31347729,36.0104,-104.9448,4536
New Mexico,35035,Otero County,14521,8485,23571,6036,0.616053625,0.359976242,0.256077383,32.6132,-105.7415,66137
New Mexico,35037,Quay County,2634,1170,3873,1464,0.680092951,0.302091402,0.378001549,35.1043,-103.5498,8326
New Mexico,35039,Rio Arriba County,5408,10990,16628,-5582,0.325234544,0.660933365,-0.335698821,36.5096,-106.6931,39159
New Mexico,35041,Roosevelt County,4634,1802,6608,2832,0.701271186,0.272699758,0.428571429,34.0212,-103.48,18888
New Mexico,35043,Sandoval County,34174,40588,76562,-6414,0.446357201,0.530132442,-0.083775241,35.6886,-106.8659,142704
New Mexico,35045,San Juan County,32874,18083,52294,14791,0.628638085,0.345794929,0.282843156,36.5085,-108.3206,126515
New Mexico,35047,San Miguel County,3421,7888,11531,-4467,0.296678519,0.684069031,-0.387390513,35.4804,-104.8158,27738
New Mexico,35049,Santa Fe County,18329,62530,82227,-44201,0.222907318,0.760455811,-0.537548494,35.5069,-105.9763,149293
New Mexico,35051,Sierra County,3542,2265,5945,1277,0.595794786,0.380992431,0.214802355,33.1305,-107.1924,11031
New Mexico,35053,Socorro County,3255,3722,7160,-467,0.454608939,0.519832402,-0.065223464,34.0072,-106.9302,16858
New Mexico,35055,Taos County,3715,13121,17181,-9406,0.216227228,0.763692451,-0.547465223,36.5783,-105.631,32786
New Mexico,35057,Torrance County,4772,2344,7281,2428,0.655404477,0.3219338,0.333470677,34.6405,-105.8508,15519
New Mexico,35059,Union County,1388,383,1789,1005,0.775852432,0.214086082,0.56176635,36.4816,-103.471,4133
New Mexico,35061,Valencia County,17364,14263,32277,3101,0.537968213,0.441893608,0.096074604,34.7155,-106.809,76027
New York,36001,Albany County,51081,99474,154101,-48393,0.331477408,0.64551171,-0.314034302,42.6002,-73.9736,306968
New York,36003,Allegany County,14135,6048,20782,8087,0.680155904,0.291021076,0.389134828,42.2574,-78.0276,46688
New York,36005,Bronx County,67740,355374,425715,-287634,0.159120538,0.83476974,-0.675649202,40.85,-73.866,1435068
New York,36007,Broome County,43800,47010,92794,-3210,0.472013277,0.506606031,-0.034592754,42.1602,-75.8196,193188
New York,36009,Cattaraugus County,22155,11879,34845,10276,0.635815755,0.340909743,0.294906012,42.2486,-78.6789,77121
New York,36011,Cayuga County,19512,16149,36421,3363,0.535734878,0.44339804,0.092336839,42.9175,-76.5545,77425
New York,36013,Chautauqua County,34853,23087,59304,11766,0.587700661,0.389299204,0.198401457,42.2282,-79.3663,128496
New York,36015,Chemung County,21922,16636,39410,5286,0.556254758,0.422126364,0.134128394,42.1413,-76.76,84895
New York,36017,Chenango County,13482,8290,22282,5192,0.605062382,0.372049188,0.233013195,42.4935,-75.6116,47909
New York,36019,Clinton County,16514,18364,35437,-1850,0.466010102,0.518215425,-0.052205322,44.7462,-73.6782,80583
New York,36021,Columbia County,14464,20386,35522,-5922,0.40718428,0.573897866,-0.166713586,42.2501,-73.6318,60371
New York,36023,Cortland County,10789,10369,21678,420,0.497693514,0.478319033,0.019374481,42.595,-76.0703,47865
New York,36025,Delaware County,13387,9143,23025,4244,0.581411509,0.397090119,0.18432139,42.1981,-74.9665,44995
New York,36027,Dutchess County,66872,81443,151122,-14571,0.442503408,0.538922195,-0.096418787,41.7651,-73.7429,293754
New York,36029,Erie County,197527,267174,473021,-69647,0.417586111,0.564824818,-0.147238706,42.764,-78.7323,919355
New York,36031,Essex County,8976,9947,19259,-971,0.466067812,0.516485799,-0.050417986,44.1172,-73.7726,37459
New York,36033,Franklin County,9668,9253,19268,415,0.501764584,0.480226282,0.021538302,44.5929,-74.3038,50477
New York,36035,Fulton County,15378,7931,23744,7447,0.647658356,0.334021226,0.313637129,43.1138,-74.4222,53646
New York,36037,Genesee County,18876,9625,29217,9251,0.646062224,0.329431495,0.316630729,43.0009,-78.1938,57808
New York,36039,Greene County,14271,10346,25194,3925,0.566444392,0.41065333,0.155791061,42.2765,-74.1227,47424
New York,36041,Hamilton County,2225,1178,3460,1047,0.643063584,0.340462428,0.302601156,43.6611,-74.4974,4515
New York,36043,Herkimer County,18870,9937,29319,8933,0.643609946,0.338926976,0.30468297,43.4197,-74.9625,62057
New York,36045,Jefferson County,25629,17307,43848,8322,0.584496442,0.394704433,0.189792009,44.0494,-75.921,112842
New York,36047,Kings County,202772,703310,913246,-500538,0.22203437,0.770121085,-0.548086715,40.6395,-73.9385,2589974
New York,36049,Lewis County,8894,3824,12944,5070,0.687113721,0.295426452,0.391687268,43.7847,-75.4488,26572
New York,36051,Livingston County,18182,12477,31401,5705,0.579026146,0.397344034,0.181682112,42.7281,-77.7755,63591
New York,36053,Madison County,18408,14807,34038,3601,0.540807333,0.435013808,0.105793525,42.9128,-75.6696,71205
New York,36055,Monroe County,145661,225746,380983,-80085,0.382329395,0.592535625,-0.21020623,43.1464,-77.6961,743341
New York,36057,Montgomery County,12745,7977,21134,4768,0.603056686,0.377448661,0.225608025,42.9023,-74.4397,49302
New York,36059,Nassau County,326716,396504,732756,-69788,0.445872842,0.541113276,-0.095240435,40.7328,-73.5864,1356509
New York,36061,New York County,85185,603040,694904,-517855,0.122585278,0.867803322,-0.745218045,40.7781,-73.9675,1631993
New York,36063,Niagara County,56068,46029,104080,10039,0.538700999,0.442246349,0.09645465,43.2001,-78.7452,210820
New York,36065,Oneida County,57180,41567,100746,15613,0.567565958,0.412592063,0.154973895,43.2417,-75.4359,229959
New York,36067,Onondaga County,90619,138894,234735,-48275,0.386048097,0.59170554,-0.205657444,43.0058,-76.1946,462872
New York,36069,Ontario County,29039,29025,59674,14,0.486627342,0.486392734,0.000234608,42.8528,-77.2998,109511
New York,36071,Orange County,84996,84684,172099,312,0.493878523,0.492065613,0.00181291,41.4021,-74.3055,380085
New York,36073,Orleans County,12126,5587,18154,6539,0.667951967,0.307755866,0.3601961,43.2521,-78.2312,40904
New York,36075,Oswego County,32138,21143,54491,10995,0.589785469,0.388009029,0.20177644,43.4269,-76.1414,118339
New York,36077,Otsego County,14382,12975,28008,1407,0.513496144,0.463260497,0.050235647,42.6338,-75.0326,59972
New York,36079,Putnam County,29283,24953,54989,4330,0.532524687,0.453781665,0.078743021,41.4267,-73.7495,98787
New York,36081,Queens County,212665,569038,787860,-356373,0.269927398,0.722257762,-0.452330363,40.7023,-73.8203,2287388
New York,36083,Rensselaer County,36500,40969,79409,-4469,0.459645632,0.515923888,-0.056278256,42.7111,-73.5097,159185
New York,36085,Richmond County,123320,90997,216153,32323,0.570521806,0.42098421,0.149537596,40.5808,-74.1524,474893
New York,36087,Rockland County,73186,75802,150369,-2616,0.486709362,0.504106565,-0.017397203,41.1524,-74.0241,324422
New York,36089,St. Lawrence County,24608,19361,44907,5247,0.54797693,0.431135458,0.116841472,44.4964,-75.0691,108913
New York,36091,Saratoga County,61305,68471,132655,-7166,0.46213863,0.516158456,-0.054019826,43.1074,-73.8639,228502
New York,36093,Schenectady County,30741,42465,74826,-11724,0.410833133,0.567516639,-0.156683506,42.8181,-74.0586,154859
New York,36095,Schoharie County,9903,5345,15710,4558,0.630362826,0.340229153,0.290133673,42.5882,-74.4421,31222
New York,36097,Schuyler County,5621,3903,9766,1718,0.575568298,0.399651853,0.175916445,42.3938,-76.8752,17920
New York,36099,Seneca County,8329,6914,15630,1415,0.532885477,0.442354447,0.09053103,42.7811,-76.8238,34390
New York,36101,Steuben County,29474,15790,46178,13684,0.638269306,0.341937719,0.296331586,42.2678,-77.3838,96422
New York,36103,Suffolk County,381253,381021,771541,232,0.494144835,0.493844138,0.000300697,40.8686,-72.8448,1483832
New York,36105,Sullivan County,18665,15489,34647,3176,0.538719081,0.447051693,0.091667388,41.7164,-74.7681,75116
New York,36107,Tioga County,14791,9634,25044,5157,0.590600543,0.384682958,0.205917585,42.1703,-76.3063,48686
New York,36109,Tompkins County,11096,33619,45735,-22523,0.242615065,0.735082541,-0.492467476,42.452,-76.4736,102642
New York,36111,Ulster County,37590,57970,97420,-20380,0.385855061,0.595052351,-0.20919729,41.8881,-74.2586,178665
New York,36113,Warren County,17699,17642,36131,57,0.489856356,0.488278763,0.001577593,43.561,-73.846,64276
New York,36115,Washington County,15941,11565,28138,4376,0.566529249,0.411010022,0.155519227,43.3137,-73.4308,61616
New York,36117,Wayne County,26204,17456,44714,8748,0.586035694,0.390392271,0.195643423,43.1566,-77.0294,90519
New York,36119,Westchester County,144713,312371,462122,-167658,0.313148909,0.675949208,-0.362800299,41.1623,-73.7561,968890
New York,36121,Wyoming County,13898,5073,19399,8825,0.716428682,0.261508325,0.454920357,42.7024,-78.2245,40305
New York,36123,Yates County,6208,4219,10701,1989,0.580132698,0.394262218,0.185870479,42.6334,-77.1055,25011
North Carolina,37001,Alamance County,46056,38825,86091,7231,0.534968812,0.450976293,0.08399252,36.0437,-79.3994,163324
North Carolina,37003,Alexander County,15888,4145,20236,11743,0.785135402,0.204832971,0.580302431,35.921,-81.177,37213
North Carolina,37005,Alleghany County,4527,1486,6076,3041,0.745062541,0.244568795,0.500493746,36.4913,-81.1279,11008
North Carolina,37007,Anson County,5321,5789,11194,-468,0.475343934,0.517152046,-0.041808111,34.9738,-80.1027,24902
North Carolina,37009,Ashe County,11451,4164,15814,7287,0.724105223,0.26331099,0.460794233,36.4345,-81.5005,26863
North Carolina,37011,Avery County,7172,2191,9458,4981,0.758299852,0.231655741,0.526644111,36.0765,-81.9226,17506
North Carolina,37013,Beaufort County,16437,9633,26315,6804,0.624624739,0.366064982,0.258559757,35.494,-76.8598,47168
North Carolina,37015,Bertie County,3817,5939,9815,-2122,0.388894549,0.605094244,-0.216199694,36.0662,-76.9787,19380
North Carolina,37017,Bladen County,9676,7326,17125,2350,0.565021898,0.42779562,0.137226277,34.6146,-78.5636,33407
North Carolina,37019,Brunswick County,55850,33310,90175,22540,0.619351261,0.369392847,0.249958414,34.071,-78.2377,131815
North Carolina,37021,Buncombe County,62412,96515,161569,-34103,0.386286973,0.59736088,-0.211073907,35.6112,-82.5301,256886
North Carolina,37023,Burke County,31019,13118,44602,17901,0.695462087,0.294112372,0.401349715,35.7496,-81.7048,89968
North Carolina,37025,Cabarrus County,63237,52162,117227,11075,0.539440573,0.44496575,0.094474822,35.3868,-80.5519,206615
